id,,,,,,,,,,,
115,-1,1,-1,1,1,1,1,-1,1,0,4.06674
116,1,-1,1,0,0,1,0,0,1,0,2.74746
117,-1,-1,1,-1,0,0,-1,0,0,-1,-6.172
118,-1,1,0,0,1,-1,0,1,-1,0,-1.054
119,-1,1,0,1,1,1,-1,0,-1,1,1.15739
120,1,1,1,-1,0,-1,-1,1,1,1,6.86733
121,1,-1,1,-1,-1,0,-1,-1,-1,0,1.04862
122,-1,0,1,0,-1,1,0,1,0,0,-3.43711
123,-1,0,0,-1,0,1,1,1,-1,1,0.343962
124,1,0,0,0,0,0,-1,0,-1,0,2.97456
125,1,1,-1,0,-1,0,1,0,1,0,4.01309
126,1,-1,1,1,0,0,-1,0,1,0,2.01773
127,1,0,-1,1,1,1,0,1,1,0,2.67303
128,-1,0,-1,-1,-1,0,-1,0,0,-1,-8.55797
129,-1,1,0,1,1,0,-1,0,-1,-1,-1.61399
130,1,1,-1,1,-1,1,1,-1,1,0,4.88575
131,-1,1,1,-1,-1,0,-1,1,1,0,-6.87844
132,-1,0,1,0,-1,1,0,1,0,0,-4.09556
133,-1,0,0,0,1,0,-1,-1,-1,-1,-2.09034
134,1,1,1,0,0,-1,0,0,0,-1,5.90581
135,1,-1,-1,1,-1,-1,1,-1,-1,1,-2.0277
136,1,0,0,-1,1,-1,1,1,1,1,3.04861
137,-1,0,0,-1,0,-1,1,-1,1,-1,-6.19898
138,1,-1,-1,0,-1,1,-1,0,1,0,-2.78926
139,-1,0,0,1,0,-1,-1,0,0,0,-6.13385
140,1,1,-1,1,0,0,0,0,-1,-1,5.68062
141,-1,1,1,1,-1,-1,0,-1,1,0,-6.86796
142,-1,0,1,0,0,-1,1,-1,1,1,-6.21935
143,1,1,1,0,0,1,-1,0,-1,1,8.36184
144,1,-1,0,-1,-1,0,-1,0,-1,-1,-0.25161
145,1,0,0,0,-1,-1,1,0,-1,1,2.63376
146,1,1,0,0,-1,1,1,0,0,0,4.69353
147,1,1,-1,1,0,-1,1,1,1,-1,6.41255
148,1,-1,1,0,-1,-1,0,1,1,1,1.52763
149,1,0,1,1,-1,0,1,1,0,1,6.7762
150,-1,1,1,1,1,-1,1,1,-1,0,-1.90956
151,-1,1,-1,1,1,-1,0,1,1,1,-0.0862629
152,1,-1,-1,-1,1,0,0,-1,1,1,-3.6853
153,1,0,-1,0,-1,1,0,1,1,-1,1.44824
154,1,-1,1,-1,-1,0,0,0,1,1,1.93046
155,1,1,1,1,-1,1,0,1,0,1,9.05377
156,1,1,1,-1,0,1,1,0,-1,1,5.17767
157,1,-1,-1,-1,-1,1,1,0,1,0,-1.52014
158,-1,0,-1,1,-1,0,0,-1,-1,1,-8.15439
159,1,0,-1,1,0,1,1,-1,0,-1,2.33174
160,1,0,-1,1,1,0,-1,1,1,-1,1.81911
161,1,0,1,1,1,-1,0,0,0,-1,5.2573
162,-1,-1,-1,0,1,0,-1,1,0,-1,-0.721893
163,1,-1,1,1,-1,-1,-1,0,-1,0,2.71944
164,1,-1,0,0,-1,-1,0,-1,0,0,-0.025317
165,-1,0,-1,-1,1,1,1,0,0,1,2.00267
166,-1,1,1,-1,0,0,1,1,0,1,-0.847074
167,1,1,1,1,1,-1,-1,-1,1,-1,8.49751
168,1,0,-1,1,-1,1,0,-1,-1,0,1.81233
169,1,0,0,1,0,1,-1,1,-1,0,4.70406
170,-1,0,1,-1,0,-1,-1,0,0,-1,-6.6644
171,-1,0,1,1,0,-1,1,-1,1,-1,-4.88206
172,-1,0,1,0,0,-1,1,0,-1,1,-4.98856
173,1,1,-1,0,0,0,-1,0,0,1,4.35359
174,-1,-1,-1,1,1,1,1,1,0,0,3.94059
175,1,-1,-1,1,-1,0,0,-1,-1,1,-0.987348
176,1,1,-1,0,0,1,1,-1,1,0,2.7929
177,-1,1,1,-1,-1,-1,1,-1,-1,-1,-6.94123
178,-1,-1,-1,0,1,-1,1,-1,1,0,-1.9026
179,1,1,1,0,1,1,0,-1,-1,0,8.35152
180,1,-1,0,1,1,0,0,-1,1,0,-0.165248
181,1,-1,0,1,-1,-1,1,0,0,0,1.33832
182,-1,-1,0,1,-1,0,0,-1,-1,0,-7.00866
183,-1,1,-1,1,1,-1,0,-1,1,1,-1.72459
184,-1,0,0,1,-1,-1,-1,-1,0,1,-9.5244
185,1,1,1,-1,1,1,-1,0,0,0,5.18438
186,1,0,0,1,1,0,-1,1,0,1,3.9425
187,-1,1,1,0,0,0,0,-1,0,0,-3.51635
188,-1,-1,0,1,1,0,0,1,1,1,-1.20916
189,1,1,1,1,-1,1,-1,1,0,-1,8.07146
190,-1,1,-1,-1,1,1,0,1,1,-1,1.66661
191,-1,0,0,1,1,-1,0,-1,0,0,-4.38471
192,1,0,1,0,-1,1,0,1,1,1,5.22635
193,-1,1,1,0,0,0,1,0,1,-1,-0.62135
194,1,-1,0,0,-1,1,1,0,1,1,-0.951055
195,-1,1,1,-1,0,-1,1,-1,-1,0,-4.97093
196,-1,1,0,-1,1,-1,0,1,1,0,-1.40248
197,-1,-1,-1,0,1,1,-1,0,1,-1,0.562377
198,1,1,1,1,-1,0,0,1,0,-1,7.64011
199,1,1,-1,1,1,1,1,-1,1,0,6.21748
200,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-8.7158
201,-1,0,0,-1,0,0,-1,1,0,0,-4.33076
202,1,1,-1,1,1,-1,-1,0,1,-1,5.45203
203,-1,1,-1,-1,0,-1,0,-1,-1,0,-4.71631
204,1,-1,0,-1,1,1,-1,0,0,1,-0.589505
205,1,-1,1,-1,0,0,1,1,-1,0,-0.0536143
206,1,0,1,0,-1,1,1,0,-1,-1,5.46745
207,1,1,1,0,-1,0,0,-1,1,0,9.2887
208,-1,0,1,0,0,1,0,0,1,1,-3.04123
209,1,-1,1,-1,-1,-1,-1,0,-1,0,1.03827
210,1,1,0,0,-1,0,-1,0,1,-1,5.7958
211,-1,-1,-1,-1,-1,0,1,1,-1,1,-4.35066
212,1,1,1,1,0,0,0,1,0,1,9.27621
213,-1,1,1,1,-1,-1,1,-1,-1,0,-7.24757
214,1,1,-1,0,-1,1,0,-1,0,-1,4.47069
215,-1,0,1,-1,0,0,0,0,0,1,-2.44893
216,-1,-1,0,-1,0,1,-1,-1,-1,-1,-0.949601
217,1,1,1,1,-1,-1,1,1,-1,0,10.0695
218,-1,0,1,0,0,-1,0,1,0,0,-2.8658
219,-1,0,0,1,-1,0,-1,-1,1,1,-7.05817
220,1,0,0,-1,0,1,1,-1,0,0,3.48005
221,-1,-1,-1,1,0,-1,1,-1,0,-1,-4.41461
222,-1,-1,-1,-1,-1,-1,0,-1,1,0,-8.39632
223,1,0,1,1,0,0,0,1,1,-1,5.38055
224,-1,0,1,-1,1,1,0,0,0,1,1.52577
225,1,-1,0,-1,0,-1,0,0,-1,-1,-1.27165
226,-1,-1,0,1,-1,1,0,-1,0,-1,-3.32327
227,-1,0,-1,-1,1,0,1,1,0,-1,2.62679
228,1,-1,-1,0,-1,-1,0,-1,1,-1,-2.025
229,1,0,1,1,1,0,0,0,1,-1,5.31598
230,1,1,0,0,0,1,1,0,-1,1,4.2982
231,-1,-1,1,1,-1,-1,0,-1,0,1,-8.87541
232,-1,-1,1,1,1,-1,-1,-1,0,0,-4.06913
233,1,-1,-1,1,0,-1,1,0,0,-1,-2.00215
234,1,1,0,1,1,-1,1,-1,0,1,6.84671
235,-1,0,1,-1,0,0,0,-1,0,1,-1.98477
236,1,-1,-1,-1,1,1,0,-1,-1,0,-2.64053
237,-1,1,0,1,1,0,-1,0,-1,1,-1.21482
238,1,1,0,-1,1,0,1,1,1,-1,5.09047
239,-1,1,-1,0,1,0,1,-1,0,-1,1.03073
240,1,0,0,0,0,1,0,1,-1,0,4.38398
241,1,1,-1,-1,1,1,-1,1,0,1,4.91197
242,-1,0,1,0,0,-1,1,0,0,0,-3.90838
243,-1,1,-1,1,1,1,-1,0,1,1,2.43842
244,-1,0,-1,0,0,1,0,0,0,0,-0.959924
245,-1,0,1,-1,-1,1,0,0,0,-1,-4.19747
246,1,-1,0,1,-1,1,-1,0,1,1,-0.096318
247,1,0,-1,-1,-1,1,1,-1,0,0,1.54285
248,1,1,1,-1,1,0,-1,-1,-1,1,5.18264
249,-1,1,-1,1,0,-1,-1,-1,0,1,-6.78804
250,-1,0,-1,0,1,1,1,-1,0,-1,1.25988
251,1,1,1,1,-1,0,-1,1,0,-1,8.05832
252,-1,-1,-1,0,1,0,0,0,0,0,-0.911464
253,1,0,0,-1,0,0,1,1,0,-1,2.48713
254,-1,1,1,1,-1,0,1,0,0,0,-5.37304
255,1,-1,1,-1,1,1,0,0,0,1,1.71601
256,1,0,0,1,0,-1,-1,0,-1,-1,2.89689
257,1,-1,1,0,-1,-1,0,-1,0,-1,3.84766
258,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-5.9525
259,-1,-1,0,0,0,-1,0,-1,1,-1,-5.55672
260,-1,1,0,0,-1,-1,1,0,0,1,-8.42599
261,-1,1,0,-1,1,-1,1,0,-1,-1,-1.36182
262,1,0,-1,0,-1,-1,-1,-1,-1,0,1.72124
263,-1,1,0,1,0,0,1,1,-1,0,-2.32405
264,1,1,0,-1,1,-1,1,0,0,1,4.71394
265,-1,0,-1,0,0,1,1,-1,-1,-1,1.17769
266,1,0,0,1,1,-1,-1,1,1,1,4.93902
267,1,0,1,1,-1,0,1,0,1,1,4.9026
268,-1,1,-1,0,1,0,1,1,0,1,1.05686
269,-1,1,1,-1,-1,1,-1,1,0,1,-5.52162
270,-1,-1,1,-1,-1,-1,-1,1,0,0,-9.83401
271,1,1,1,1,1,-1,-1,1,0,1,8.7449
272,1,1,0,1,-1,1,0,1,0,0,5.39951
273,1,0,1,0,0,1,-1,-1,1,0,6.9708
274,-1,0,0,0,1,0,0,-1,0,0,-0.194836
275,-1,1,-1,1,1,0,-1,-1,1,-1,-1.33083
276,1,-1,-1,1,1,-1,-1,1,1,1,-1.21577
277,1,0,1,0,1,-1,0,0,-1,0,5.98934
278,-1,0,1,-1,1,-1,0,0,0,1,-1.13943
279,-1,-1,1,1,1,1,0,1,0,1,0.654102
280,-1,-1,0,1,0,-1,1,1,0,0,-4.83367
281,-1,0,-1,0,1,0,0,1,0,0,-0.105184
282,-1,-1,1,-1,0,1,1,1,1,1,0.398818
283,1,-1,1,-1,0,1,1,0,0,1,1.30168
284,1,0,0,-1,1,1,1,1,-1,0,1.00989
285,1,0,-1,1,0,-1,1,1,1,1,1.97946
286,-1,0,-1,-1,0,0,-1,0,0,1,-3.91049
287,1,1,-1,-1,1,1,0,-1,-1,0,4.48244
288,-1,1,1,1,-1,1,-1,1,1,0,-4.53311
289,1,0,1,0,-1,1,-1,1,0,0,5.72588
290,-1,-1,0,0,0,1,1,1,-1,0,-0.0591134
291,-1,1,-1,-1,0,1,0,-1,1,0,-1.90518
292,-1,-1,1,1,1,1,0,-1,-1,1,2.85875
293,1,-1,0,-1,1,0,0,1,-1,1,-1.78467
294,-1,1,0,-1,1,1,0,0,-1,0,1.99418
295,-1,-1,-1,-1,-1,0,0,0,1,1,-6.49081
296,1,1,-1,1,0,1,-1,1,-1,1,3.80306
297,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-7.43741
298,-1,1,-1,1,-1,1,-1,-1,0,1,-4.73413
299,-1,-1,0,0,-1,0,-1,1,0,-1,-7.23529
300,1,0,0,1,-1,0,-1,1,1,1,4.89243
301,1,-1,1,0,1,-1,1,0,-1,1,0.294784
302,-1,1,0,-1,0,0,-1,-1,-1,0,-4.47568
303,-1,-1,1,-1,1,0,1,-1,-1,-1,1.7615
304,1,0,0,-1,0,-1,1,1,-1,1,3.86546
305,-1,0,0,0,1,1,-1,1,1,0,0.449372
306,-1,-1,1,0,0,1,1,-1,1,0,0.493826
307,1,1,1,-1,0,0,-1,0,0,0,6.09956
308,1,0,1,-1,-1,1,0,1,-1,-1,5.27056
309,1,0,1,0,0,-1,-1,1,-1,1,4.61583
310,-1,-1,0,0,-1,1,1,-1,-1,1,-1.6278
311,-1,1,1,-1,-1,0,0,0,-1,0,-5.02973
312,1,0,-1,1,-1,-1,0,0,-1,-1,0.649944
313,1,-1,-1,1,1,-1,0,-1,-1,0,-1.39128
314,-1,-1,1,-1,-1,0,-1,1,1,-1,-5.64628
315,1,-1,-1,-1,0,-1,0,-1,1,-1,-3.39033
316,-1,-1,1,-1,-1,1,-1,0,0,0,-5.78141
317,-1,0,1,-1,0,1,1,0,1,-1,1.45193
318,1,-1,1,0,1,1,0,0,0,1,2.20007
319,-1,1,0,-1,1,-1,1,0,1,0,-1.01145
320,1,0,-1,1,-1,-1,-1,-1,-1,-1,2.53927
321,1,-1,-1,1,-1,1,0,0,0,1,-0.799737
322,1,0,-1,1,0,0,-1,-1,1,-1,0.539194
323,1,1,1,0,0,-1,0,0,1,-1,9.16474
324,-1,0,0,-1,1,-1,1,-1,1,1,-2.14359
325,-1,0,-1,1,0,-1,-1,1,-1,-1,-6.49299
326,1,-1,1,-1,0,0,0,0,0,-1,0.888918
327,-1,-1,-1,1,0,1,1,0,-1,1,1.36301
328,-1,1,1,1,-1,1,0,0,1,-1,-4.81296
329,1,1,0,-1,1,1,1,0,1,-1,4.73122
330,-1,-1,0,-1,0,0,-1,0,1,1,-5.81381
331,1,0,0,1,1,0,-1,-1,-1,0,2.49521
332,1,0,1,1,0,0,1,0,-1,1,5.81625
333,1,-1,0,1,-1,1,0,-1,-1,-1,2.38036
334,1,1,-1,-1,0,-1,-1,-1,-1,0,3.45643
335,1,1,-1,0,1,0,1,-1,1,1,2.91945
336,-1,0,1,-1,1,1,1,0,1,1,4.85993
337,1,0,-1,0,-1,-1,0,-1,1,-1,1.11802
338,-1,1,-1,-1,-1,1,1,0,1,0,-2.00201
339,-1,0,1,1,1,-1,0,1,0,-1,-1.21696
340,-1,-1,0,0,1,1,0,1,-1,1,2.68641
341,-1,-1,0,0,0,0,0,1,0,0,-2.42505
342,1,1,1,1,0,0,1,-1,1,1,9.22418
343,-1,0,1,-1,0,1,0,0,1,1,-2.78162
344,-1,1,0,0,1,0,1,-1,-1,1,1.44712
345,-1,0,-1,0,1,1,0,-1,1,0,1.90444
346,-1,0,1,1,1,1,0,-1,1,-1,2.76879
347,1,1,0,-1,0,-1,-1,-1,0,-1,5.78427
348,1,0,1,1,-1,0,0,1,1,-1,7.98542
349,1,0,0,0,0,0,-1,1,0,0,2.47014
350,1,1,-1,-1,0,-1,0,-1,-1,1,2.69126
351,-1,-1,1,0,-1,0,1,1,0,0,-5.51243
352,-1,0,1,-1,-1,0,1,-1,-1,0,-7.0721
353,1,1,0,0,1,-1,1,-1,-1,0,6.39411
354,-1,-1,-1,1,1,-1,1,0,-1,-1,-2.69015
355,-1,-1,1,0,1,-1,1,1,1,1,0.453689
356,-1,-1,0,1,-1,1,-1,-1,-1,1,-5.60496
357,-1,-1,0,1,-1,-1,-1,-1,-1,1,-5.71144
358,1,0,0,1,1,-1,1,0,-1,1,5.73477
359,-1,-1,-1,0,1,1,-1,1,-1,1,-0.0162776
360,-1,0,1,1,-1,0,1,0,0,1,-4.37152
361,1,0,1,-1,-1,0,-1,-1,0,1,3.60498
362,1,-1,-1,0,-1,0,0,-1,-1,0,-1.41463
363,1,-1,0,-1,-1,0,-1,1,1,1,-1.2205
364,1,1,0,0,0,0,1,0,-1,0,7.97268
365,-1,1,-1,1,0,1,0,1,0,-1,-0.19738
366,1,1,0,1,0,1,1,0,1,0,8.41441
367,1,1,0,0,0,1,-1,1,-1,-1,5.96205
368,1,1,1,0,-1,1,0,0,-1,1,7.56976
369,1,1,0,0,-1,1,0,-1,-1,-1,7.55184
370,-1,0,0,0,-1,1,1,0,-1,-1,-3.12174
371,1,1,0,-1,1,-1,1,1,1,0,3.45439
372,1,1,1,0,-1,-1,1,1,-1,0,8.70106
373,-1,-1,1,0,-1,1,0,-1,1,-1,-3.57359
374,1,-1,-1,-1,-1,-1,1,1,1,-1,-2.65063
375,1,1,-1,0,-1,-1,0,1,-1,-1,5.11739
376,-1,-1,1,-1,0,-1,-1,-1,1,-1,-6.15206
377,-1,-1,1,0,-1,-1,0,1,1,-1,-7.66679
378,-1,-1,-1,1,0,0,-1,-1,1,0,-4.7498
379,1,0,0,1,0,-1,-1,-1,0,1,3.50806
380,1,1,1,1,0,-1,1,1,0,-1,7.8672
381,-1,1,0,0,0,0,-1,1,-1,-1,-5.4949
382,-1,-1,1,1,-1,1,0,-1,-1,0,-5.34656
383,-1,1,0,0,-1,-1,1,-1,0,0,-5.49241
384,1,0,0,0,0,-1,1,0,1,0,1.05336
385,-1,-1,-1,-1,1,1,1,1,1,-1,2.86398
386,-1,0,0,1,-1,0,1,1,0,1,-5.41086
387,1,-1,0,1,1,-1,0,-1,1,0,-0.507256
388,-1,1,-1,-1,-1,-1,-1,0,0,0,-8.45096
389,1,0,0,1,-1,-1,1,1,-1,-1,3.46319
390,-1,0,-1,0,-1,-1,1,1,1,-1,-7.73661
391,-1,0,-1,1,1,1,-1,0,0,0,1.92485
392,1,0,0,0,0,-1,0,1,1,-1,2.59961
393,1,1,-1,0,0,-1,0,0,-1,1,5.36311
394,-1,-1,1,-1,1,-1,1,0,-1,-1,0.236691
395,1,0,0,1,0,0,-1,-1,-1,0,3.11727
396,1,1,-1,0,0,-1,0,0,1,0,4.27643
397,-1,0,-1,-1,-1,0,0,-1,0,1,-6.47987
398,1,1,1,0,-1,-1,0,1,0,-1,8.76905
399,-1,0,1,1,1,-1,-1,0,1,-1,-3.46472
400,-1,0,-1,-1,1,-1,0,1,1,0,-1.58921
401,1,0,-1,-1,0,1,-1,1,1,0,0.781689
402,-1,1,-1,-1,0,-1,0,-1,1,-1,-4.66324
403,-1,-1,-1,1,0,0,1,1,1,-1,-1.17411
404,1,-1,0,0,-1,0,0,1,0,-1,-0.161128
405,1,-1,1,-1,-1,1,-1,-1,1,-1,-0.0964647
406,1,1,1,1,1,1,1,0,0,0,7.87308
407,1,0,-1,1,1,1,-1,1,0,-1,1.34177
408,-1,0,1,1,0,-1,0,-1,-1,-1,-5.47835
409,-1,0,-1,0,1,-1,-1,1,-1,1,-3.68295
410,1,-1,1,-1,1,-1,1,0,-1,1,-0.424355
411,-1,0,1,1,-1,-1,1,-1,1,-1,-5.65403
412,1,-1,1,1,-1,-1,0,-1,-1,0,2.04132
413,1,-1,-1,-1,1,-1,-1,1,0,-1,-4.29559
414,1,1,-1,1,0,0,-1,1,1,-1,4.67446
415,-1,0,1,0,0,-1,-1,-1,-1,1,-6.17237
416,-1,-1,0,0,-1,0,0,-1,1,-1,-6.58621
417,-1,1,1,1,1,1,0,1,0,-1,1.36688
418,1,0,-1,0,1,-1,0,1,0,-1,1.13689
419,-1,0,1,1,-1,1,-1,-1,-1,-1,-4.48146
420,-1,0,-1,0,1,0,0,0,0,0,-0.71992
421,-1,-1,1,-1,0,1,-1,1,0,0,-1.55309
422,1,0,-1,1,-1,-1,1,1,-1,-1,3.1773
423,1,-1,1,1,0,1,-1,-1,0,0,2.69374
424,1,0,1,1,-1,-1,1,0,1,0,4.94309
425,-1,1,0,1,-1,0,0,-1,0,-1,-5.14438
426,-1,1,-1,0,1,1,-1,1,-1,1,2.11643
427,1,-1,-1,1,1,-1,0,1,-1,1,-0.228758
428,1,-1,0,1,1,1,-1,-1,1,-1,0.592259
429,1,1,-1,1,1,0,0,0,-1,1,3.8286
430,-1,0,1,0,1,1,0,0,0,0,2.11737
431,1,-1,1,0,0,0,0,1,1,1,3.93988
432,-1,-1,1,-1,1,-1,1,0,1,1,-2.24623
433,1,1,1,0,-1,0,-1,0,0,-1,6.5688
434,1,-1,0,1,-1,-1,1,-1,0,1,1.44057
435,-1,-1,0,-1,1,0,-1,0,-1,0,-1.06184
436,-1,0,-1,1,0,1,1,1,1,1,-0.770696
437,1,-1,0,-1,-1,-1,1,0,-1,0,-0.882748
438,1,0,-1,0,1,0,0,-1,0,0,0.428252
439,-1,0,-1,-1,0,0,0,-1,1,1,-3.20852
440,-1,1,1,-1,1,0,0,1,-1,1,-0.317739
441,-1,1,1,1,-1,-1,1,0,0,0,-7.22371
442,1,-1,0,-1,-1,1,-1,0,-1,1,-1.68952
443,-1,-1,0,1,0,-1,1,1,-1,0,-4.64959
444,-1,1,-1,-1,0,-1,-1,-1,1,1,-4.93271
445,-1,1,-1,1,-1,-1,1,-1,-1,1,-7.82382
446,1,-1,-1,-1,0,-1,-1,1,-1,-1,-4.14933
447,-1,-1,1,-1,-1,0,0,-1,0,1,-5.02861
448,-1,1,-1,0,-1,1,0,-1,0,0,-4.15467
449,1,1,1,0,0,-1,0,0,0,0,8.94905
